"","rowname","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","condition","TFH","GC","HumoralImmunity","GC_TFs","TF_TFs","GCZones","cd40Signaling","nfkbactivation","ProliferationdarkZoneBcells","otherMarkers","calciumsignaling","BCRgenes","memoryBcells"
"11087","PDGFRA",2.80429930801621e-37,-2.00886239360684,0.423,0.855,4.21289885043275e-33,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11088","CUX2",4.51004633391693e-36,-2.26174745405169,0.177,0.711,6.7754426074434e-32,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11089","IGHM",7.87851331644691e-36,-3.01066704379762,0.343,0.827,1.18358905552982e-31,"Cholangiocytes_RejectorDSA",NA,NA,"HumoralImmunity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11090","SERPINC1",3.95318636274565e-35,-0.942525164840252,0.993,0.994,5.93887187275279e-31,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11091","SERPING1",4.16083948738795e-34,-0.727919778253598,1,1,6.25082916190291e-30,"Cholangiocytes_RejectorDSA",NA,NA,"HumoralImmunity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11092","C11orf54",4.80656262773858e-34,-1.20302075893972,0.791,0.983,7.22089903565167e-30,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11093","TTR",8.07245001353428e-34,-1.02741291449615,1,1,1.21272416553326e-29,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11094","G0S2",1.09509710649168e-33,1.86098939911057,0.898,0.532,1.64516438308245e-29,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11095","ALDOB",3.7880940329154e-33,-1.02091587213963,1,1,5.6908536656488e-29,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11096","GATM",6.62210772346922e-33,-1.36640164469941,0.935,1,9.94839243296781e-29,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11097","C7",1.1641218955692e-31,-1.1135066779296,0.935,1,1.74886032371362e-27,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11098","IGHG3",2.09065443857747e-31,-2.56505973709854,0.137,0.595,3.14079016307494e-27,"Cholangiocytes_RejectorDSA",NA,NA,"HumoralImmunity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11099","IGFBP2",5.45317358120348e-30,-1.5570390642856,0.806,0.96,8.19230267104199e-26,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11100","CYP3A43",1.86024941664251e-29,-2.48944195794862,0.154,0.601,2.79465269862204e-25,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11101","CYP7A1",1.86319751006685e-29,-3.01938661648265,0.1,0.509,2.79908161937342e-25,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11102","CEBPA",1.83131087390606e-28,1.36423889974533,0.948,0.792,2.75117832586908e-24,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11103","IL1RAP",3.41252059051846e-28,-1.59862957035368,0.45,0.855,5.12662968313589e-24,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11104","GC",5.59330438894237e-28,-0.57097859259574,1,1,8.40282118350812e-24,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11105","SULT1E1",7.76832116991622e-28,-2.77101231521984,0.052,0.428,1.16703488935651e-23,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11106","GPAM",1.10032086208992e-27,-1.9206848926357,0.515,0.803,1.65301203111769e-23,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11107","SERPINA5",1.82833443646759e-27,-1.24122685454278,0.774,0.931,2.74670682390526e-23,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11108","GLUL",1.8978507778079e-27,-1.12942489816,0.965,0.988,2.85114122350081e-23,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11109","APOC1",2.82822410876719e-27,-0.723702448609063,1,1,4.24884107860095e-23,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11110","DHCR24",9.51279786357349e-27,-0.994031042205756,0.868,0.971,1.42910762304465e-22,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11111","LYZ",1.39475133622272e-26,1.60338489892816,0.94,0.803,2.09533493240739e-22,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11112","TF",2.15329664586849e-26,-0.637735164496794,1,1,3.23489755108824e-22,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11113","F5",5.53891969279837e-26,-1.0478537417119,0.846,0.977,8.32111905449098e-22,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11114","ARG1",1.81770289441599e-25,-0.909906018292385,0.943,0.988,2.73073505828114e-21,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11115","TSC22D3",3.44959489987581e-25,-1.85852987136697,0.231,0.653,5.18232641808343e-21,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11116","XPNPEP2",3.47459092042236e-25,-4.04424248815952,0.022,0.318,5.21987793975051e-21,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11117","FGA",3.93287740407627e-25,0.741313730377058,1,1,5.90836172414378e-21,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11118","PFN1",4.77147750498394e-25,0.607629504191336,1,1,7.16819065573737e-21,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11119","GSTM1",9.66517012143861e-25,-3.83024082693555,0.388,0.642,1.45199850734372e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11120","SOD2",9.76993307825009e-25,1.03093130185269,0.995,0.971,1.46773704634551e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11121","SLC40A1",2.24373420679046e-24,-0.769980826902476,0.938,0.994,3.37076189886131e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11122","IRF1",2.74606534902412e-24,1.76933716967454,0.838,0.543,4.12541397383893e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11123","FGG",4.06835232247279e-24,0.670239323838613,1,1,6.11188569405087e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11124","F12",5.00028897041349e-24,-0.989883874302509,0.896,0.965,7.51193412025219e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11125","SCD",6.5716787493063e-24,-1.46858596381243,0.913,0.965,9.87263298508286e-20,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11126","CD74",1.07060403194183e-23,0.898999057650368,1,1,1.60836843718621e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11127","PON1",1.50551330572367e-23,-0.893534959183522,0.868,0.988,2.26173263918867e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11128","SCP2",1.7816935789523e-23,-0.658072693068367,0.993,1,2.67663826366005e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11129","LBP",2.06087281760243e-23,1.04165416880781,0.99,0.965,3.09604923388413e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11130","SCN7A",3.0844007140186e-23,-3.42792756873592,0.042,0.347,4.63369519267015e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11131","TXNIP",4.52554253556142e-23,-0.976219766089296,0.821,0.977,6.79872255117392e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11132","C1orf226",5.28350014152177e-23,-2.54612890902129,0.085,0.434,7.93740226260816e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11133","HSD17B11",5.97199569486816e-23,-0.993600836435194,0.761,0.931,8.97172913240044e-19,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11134","IGKV4-1",1.70680233077478e-22,-2.9379590171388,0.129,0.491,2.56412914152295e-18,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11135","UBD",1.79788471475302e-22,1.54911128282077,0.893,0.74,2.70096220697346e-18,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11136","SUSD3",2.94237865423961e-22,-1.94475013943454,0.134,0.52,4.42033545226417e-18,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11137","ALDH6A1",3.94632010955738e-22,-0.889712746518552,0.876,0.971,5.92855670058805e-18,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11138","TAT",4.12850282351143e-22,-1.30582743558325,0.816,0.983,6.20224979176123e-18,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11139","MFSD2A",1.68851589498282e-21,2.44409007018613,0.652,0.306,2.53665742903269e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11140","MPC1",1.79996355594636e-21,1.67903223700403,0.848,0.607,2.70408525009821e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11141","UPB1",2.29910705909285e-21,-1.03052577162866,0.604,0.919,3.45394853487518e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11142","GNMT",2.51691240929302e-21,-1.73998541959922,0.189,0.584,3.7811575124809e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11143","PZP",3.00828662713375e-21,-3.98195820990518,0.035,0.306,4.51934899994303e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11144","APOH",3.69459928534023e-21,-0.631301891754026,0.998,0.983,5.55039650636663e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11145","TGFBI",3.71996173921275e-21,1.46223383214081,0.843,0.566,5.58849852081931e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11146","AMBP",4.19311965943527e-21,-0.477763570836123,1,1,6.2993236643696e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11147","PGLYRP2",4.49266136931434e-21,-1.59384667102127,0.358,0.728,6.74932517512094e-17,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11148","SC5D",7.09770003507882e-21,-1.37269940347267,0.445,0.78,1.06628747626989e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11149","ACSM5",8.48529897712998e-21,-1.1172217858351,0.761,0.913,1.27474646533424e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11150","CDH19",2.66370160113209e-20,-2.37869489244108,0.092,0.416,4.00167891538073e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11151","HSPA8",2.90268776950578e-20,0.739880824050331,0.998,0.994,4.36070783612854e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11152","PLA2G2A",3.08974943866513e-20,2.94166640146314,0.542,0.15,4.64173058170662e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11153","HIF3A",3.6023807480787e-20,-2.2164234635422,0.1,0.434,5.41185659783863e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11154","RIDA",5.60979056976378e-20,-0.745096833416816,0.948,0.977,8.42758837295613e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11155","C1orf21",5.85306722436139e-20,-1.49170146513074,0.323,0.699,8.79306289115812e-16,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11156","SLC15A1",9.07048183477326e-20,-2.84091432845,0.052,0.335,1.36265848603799e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11157","FBP1",1.05376631663345e-19,1.06543083021921,0.995,0.983,1.58307313747843e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11158","TAPBP",1.52929873951129e-19,0.972021625870906,0.93,0.792,2.29746549636781e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11159","GABARAP",2.12326539163331e-19,0.806013925577552,1,0.965,3.18978159785072e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11160","FMO3",2.30419914332486e-19,-0.885531970463278,0.861,0.965,3.46159837301694e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11161","ABCA6",2.95057026731053e-19,-1.42342383446167,0.333,0.694,4.43264171258061e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11162","GOLPH3",3.46513149659879e-19,1.13247167894543,0.903,0.705,5.20566704734036e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11163","EMP2",3.74992147704445e-19,-1.70361074857688,0.224,0.584,5.63350703496388e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11164","AZGP1",4.38344894950103e-19,-0.577245995070771,0.998,1,6.5852553568354e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11165","MAP2K1",4.49924025478528e-19,-1.21334407061023,0.706,0.855,6.75920863476392e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11166","C1S",4.68044075160161e-19,-0.414732027316744,1,1,7.0314261411311e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11167","ARNTL",6.35239272123979e-19,-1.89242104041698,0.182,0.526,9.54319958511853e-15,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11168","TYROBP",1.0292280055562e-18,0.946515107584001,0.948,0.809,1.54620923274708e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11169","F2",1.73622104869367e-18,-0.645249917189169,0.975,0.988,2.6083248814525e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11170","TMEM97",1.75698779053036e-18,-1.49160329923809,0.261,0.636,2.63952275771376e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11171","SH3RF2",1.81344809389692e-18,-1.99086376312707,0.139,0.474,2.72434307146134e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11172","GAMT",1.98493594503312e-18,-0.721346466338243,0.925,0.983,2.98196927022326e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11173","HAMP",2.67200521606696e-18,4.83885897195899,0.396,0.04,4.01415343609739e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11174","ARPC1B",4.04284040596642e-18,0.884459893470457,0.958,0.792,6.07355914188336e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11175","AOX1",4.80357937624212e-18,-0.672298315324771,0.953,0.977,7.21641729692854e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11176","AFM",5.60149405155673e-18,-0.758950697942964,0.97,0.988,8.41512451365368e-14,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11177","THNSL2",1.08583141279635e-17,-1.28568612597932,0.306,0.688,1.63124453144396e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11178","RORA",1.52873563250985e-17,-1.40795492117389,0.303,0.665,2.29661954071954e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11179","MARCO",2.48710469195072e-17,1.93295416049602,0.617,0.254,3.73637737871757e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11180","GK",2.9084945367314e-17,3.02533428266118,0.522,0.179,4.36943134253158e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11181","DNAJA1",2.93697335737914e-17,1.17920669327739,0.816,0.601,4.41221507479068e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11182","HSP90AA1",3.04217011421295e-17,0.593303922527912,1,0.988,4.57025216258212e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11183","APOA2",3.478203334069e-17,-0.462571644768411,1,1,5.22530486877186e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11184","INMT",4.02515802713203e-17,-1.27287673187138,0.51,0.821,6.04699490416045e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11185","ETNK2",4.73728655443694e-17,-1.4090685414846,0.368,0.688,7.11682559073061e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11186","UGT1A9",6.04212761206579e-17,-1.91303132009227,0.174,0.497,9.07708831160643e-13,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11187","ITIH2",8.2167251974424e-17,-0.456701536303333,1,1,1.23439862641177e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11188","HSPA5",8.34518881071386e-17,0.885849362537467,0.993,0.971,1.25369771503354e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11189","MT1G",1.00715140395702e-16,1.10888011011286,0.993,0.971,1.51304355416464e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11190","EIF4A1",1.25905127198741e-16,0.64299646951903,0.993,0.988,1.89147272590669e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11191","HEPACAM",1.46077954512716e-16,-2.06790093883212,0.097,0.387,2.19452911064453e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11192","GNE",1.71844467327304e-16,-1.28353765940074,0.328,0.682,2.58161943265809e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11193","REPS1",1.84526542976595e-16,-1.3311351224189,0.291,0.642,2.77214225513738e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11194","ABAT",2.12734565400316e-16,-0.797728940655271,0.818,0.936,3.19591137600894e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11195","TKFC",2.30534747764174e-16,-1.09808091242788,0.647,0.838,3.46332351566118e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11196","MT1F",3.31774246362811e-16,1.05293916564305,0.878,0.636,4.98424450310852e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11197","CFHR2",3.80070469189555e-16,-0.702198389409005,0.918,0.977,5.70979865863469e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11198","DDT",4.08510790796932e-16,-0.654835471194856,0.943,0.988,6.13705761014231e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11199","TNS2",4.19915039803147e-16,-1.05391593366237,0.445,0.786,6.30838364296268e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11200","GALNT2",5.89987868563643e-16,1.19030440216072,0.851,0.659,8.86338774943161e-12,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11201","PITPNA",7.8046326547699e-16,1.18833106247478,0.791,0.572,1.17248996372608e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11202","MYOM1",8.02651771198891e-16,2.18796679153713,0.545,0.22,1.20582375587209e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11203","HLA-DPB1",1.14088667033991e-15,0.863938321332991,0.983,0.879,1.71395404485164e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11204","CST3",1.28878606917075e-15,-0.420726746668975,0.993,1,1.93614331171521e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11205","ADGRA3",1.36750741572805e-15,-0.994632039940292,0.57,0.85,2.05440639064824e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11206","FBXO7",1.81468955434578e-15,-0.726664215575929,0.848,0.942,2.72620811749366e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11207","CPB2",1.84836380970439e-15,-0.620094707871103,0.983,0.983,2.7767969513189e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11208","METTL7B",2.03366683379427e-15,-1.27213289612849,0.41,0.717,3.05517768440913e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11209","SERPIND1",2.18139909385741e-15,-0.685052039549313,0.891,0.942,3.27711585870199e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11210","HP",2.22550640682376e-15,0.721348236282455,1,1,3.34337827497134e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11211","FOXO3",2.90566328901868e-15,-1.16534927894793,0.413,0.723,4.36517795909276e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11212","EPHX1",3.15163696022563e-15,-0.707626212737002,0.918,0.936,4.73470420534696e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11213","CREB3L3",3.16711771557567e-15,2.10243179729554,0.545,0.225,4.75796094410933e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11214","HLA-DRA",3.97157713138855e-15,0.825634084477596,1,0.942,5.96650032448503e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11215","CYP21A2",4.85693079022892e-15,3.23478764829012,0.346,0.035,7.29656712616090e-11,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11216","SERPINA1",6.82081867433757e-15,-0.504204958344031,1,1,1.02469158944573e-10,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11217","SELENBP1",8.24012674017631e-15,-0.609981235410596,0.886,0.977,1.23791424017669e-10,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11218","LBR",1.00844734437005e-14,-2.24813232326954,0.102,0.364,1.51499044544712e-10,"Cholangiocytes_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
